symbol,company_name,company_id,year,quarter,date
VRSN,"VeriSign, Inc.",36216.0,2016,3,2016-10-27 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2016,2,2016-07-30 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2016,1,2016-04-28 19:15:00
VRSN,"VeriSign, Inc.",36216.0,2017,4,2018-02-08 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2017,3,2017-10-26 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2017,2,2017-07-27 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2017,1,2017-04-27 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2018,4,2019-02-07 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2018,3,2018-10-25 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2018,2,2018-07-26 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2018,1,2018-04-26 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2019,4,2020-02-06 16:50:00
VRSN,"VeriSign, Inc.",36216.0,2019,3,2019-10-24 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2019,2,2019-07-25 16:30:00
VRSN,"VeriSign, Inc.",36216.0,2019,1,2019-04-25 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2014,4,2015-01-28 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2014,3,2014-10-28 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2014,2,2014-07-29 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2014,1,2014-05-01 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2013,4,2014-01-29 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2013,3,2013-10-29 08:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2013,2,2013-07-29 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2013,1,2013-04-30 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2015,4,2016-01-28 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2015,3,2015-10-28 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2015,2,2015-07-30 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2015,1,2015-04-29 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2016,4,2017-01-25 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2016,3,2016-10-25 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2016,2,2016-07-27 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2016,1,2016-04-27 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2017,4,2018-02-01 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2017,3,2017-10-25 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2017,2,2017-07-26 17:15:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2017,1,2017-04-28 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2018,4,2019-02-06 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2018,3,2018-10-24 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2018,2,2018-07-25 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2018,1,2018-04-26 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2019,4,2020-01-31 16:30:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2019,3,2019-10-31 17:00:00
VRTX,Vertex Pharmaceuticals Incorporated,36235.0,2019,2,2019-08-01 16:30:00
